,nombres,edades,generos,ciudades,hijos,mascotas,vehiculos,salario
6058,persona_6058,25,F,Zipaquirá,1,3,0,4911
6059,persona_6059,31,M,Cajicá,2,5,1,5907
6060,persona_6060,58,F,Cota,3,1,1,5655
6061,persona_6061,34,M,Cota,0,8,0,1755
6062,persona_6062,45,M,Bogotá,1,7,2,3381
6063,persona_6063,63,M,Cajicá,3,3,0,1375
6064,persona_6064,63,F,Zipaquirá,2,4,2,3588
6065,persona_6065,20,M,Zipaquirá,0,10,2,6376
6066,persona_6066,49,F,Bogotá,0,7,0,3403
6067,persona_6067,40,F,Cota,3,6,0,3836
6068,persona_6068,50,F,Zipaquirá,3,5,0,6860
6069,persona_6069,56,F,Cota,3,8,0,4646
6070,persona_6070,45,M,Bogotá,3,2,0,3561
6071,persona_6071,70,M,Cota,2,5,0,3626
6072,persona_6072,39,M,Cota,1,1,2,2740
6073,persona_6073,61,M,Zipaquirá,3,6,0,6750
6074,persona_6074,44,M,Cajicá,0,0,2,4965
6075,persona_6075,64,F,Cota,3,4,0,3719
6076,persona_6076,55,M,Chía,0,5,0,5360
6077,persona_6077,33,M,Bogotá,3,0,0,4265
6078,persona_6078,41,F,Bogotá,1,9,2,5048
6079,persona_6079,59,M,Cota,0,6,2,1121
6080,persona_6080,70,M,Zipaquirá,2,4,2,3365
6081,persona_6081,60,F,Zipaquirá,1,0,2,4152
6082,persona_6082,57,F,Cota,1,4,2,3023
6083,persona_6083,50,F,Zipaquirá,0,4,2,1790
6084,persona_6084,47,M,Zipaquirá,3,1,0,6380
6085,persona_6085,69,M,Cota,1,3,2,3698
6086,persona_6086,46,M,Zipaquirá,0,1,0,6205
6087,persona_6087,49,F,Chía,2,4,0,1077
6088,persona_6088,59,F,Chía,0,8,1,3853
6089,persona_6089,70,M,Bogotá,3,3,0,5295
6090,persona_6090,67,M,Zipaquirá,3,4,0,3391
6091,persona_6091,43,F,Zipaquirá,1,6,2,5185
6092,persona_6092,32,F,Zipaquirá,2,5,0,2256
6093,persona_6093,43,F,Chía,2,5,1,6378
6094,persona_6094,32,M,Zipaquirá,2,5,0,6596
6095,persona_6095,22,F,Cajicá,1,8,0,1946
6096,persona_6096,39,M,Zipaquirá,1,10,1,2880
6097,persona_6097,30,F,Chía,2,4,1,1046
6098,persona_6098,59,F,Bogotá,0,6,0,4453
6099,persona_6099,57,M,Cota,0,1,1,3444
6100,persona_6100,63,M,Chía,0,8,2,1186
6101,persona_6101,62,M,Cajicá,2,7,0,3775
6102,persona_6102,51,M,Cota,2,10,0,6762
6103,persona_6103,43,M,Bogotá,3,10,0,4709
6104,persona_6104,33,M,Zipaquirá,2,4,0,1486
6105,persona_6105,67,M,Cajicá,3,7,1,2985
6106,persona_6106,69,M,Cota,1,8,0,5806
6107,persona_6107,21,M,Cota,2,7,2,6800
6108,persona_6108,41,M,Cajicá,1,0,1,5657
6109,persona_6109,39,M,Bogotá,0,9,2,5860
6110,persona_6110,29,M,Chía,0,3,1,6220
6111,persona_6111,54,F,Bogotá,2,5,2,4395
6112,persona_6112,63,F,Cajicá,2,5,0,1059
6113,persona_6113,63,F,Bogotá,2,7,0,6274
6114,persona_6114,22,F,Chía,0,10,2,5253
6115,persona_6115,29,F,Zipaquirá,0,7,2,6241
6116,persona_6116,56,F,Bogotá,1,9,0,4188
6117,persona_6117,39,F,Chía,3,4,1,2041
6118,persona_6118,54,M,Zipaquirá,1,2,2,2204
6119,persona_6119,66,F,Chía,2,6,2,3623
6120,persona_6120,56,F,Zipaquirá,2,0,2,1974
6121,persona_6121,52,F,Chía,0,2,2,4707
6122,persona_6122,62,M,Zipaquirá,3,6,2,6828
6123,persona_6123,62,M,Cota,1,9,1,4453
6124,persona_6124,44,F,Cota,0,3,0,1792
6125,persona_6125,43,M,Zipaquirá,0,10,2,5338
6126,persona_6126,26,M,Chía,3,0,1,3791
6127,persona_6127,68,M,Cajicá,0,6,0,3036
6128,persona_6128,25,M,Zipaquirá,3,2,1,6509
6129,persona_6129,44,M,Cota,3,3,2,1849
6130,persona_6130,23,F,Bogotá,2,4,1,5949
6131,persona_6131,62,M,Cota,2,9,0,2640
6132,persona_6132,70,M,Zipaquirá,0,10,0,1513
6133,persona_6133,59,M,Bogotá,1,2,0,4219
6134,persona_6134,44,M,Zipaquirá,3,1,0,6269
6135,persona_6135,66,F,Bogotá,3,3,2,4453
6136,persona_6136,44,M,Cota,0,4,2,4503
6137,persona_6137,44,F,Chía,0,10,2,6463
6138,persona_6138,21,M,Chía,0,6,0,4261
6139,persona_6139,57,M,Zipaquirá,2,0,1,5794
6140,persona_6140,50,F,Bogotá,3,4,2,3684
6141,persona_6141,61,F,Zipaquirá,2,4,0,5375
6142,persona_6142,24,F,Bogotá,2,1,1,1558
6143,persona_6143,57,M,Cota,2,8,1,2020
6144,persona_6144,28,F,Cajicá,3,5,2,5518
6145,persona_6145,52,F,Bogotá,0,1,2,4677
6146,persona_6146,23,F,Cajicá,2,6,0,5878
6147,persona_6147,60,M,Cajicá,2,6,0,5306
6148,persona_6148,65,M,Cajicá,1,8,1,6499
6149,persona_6149,42,F,Cajicá,3,10,0,3637
6150,persona_6150,27,M,Cota,2,1,0,2956
6151,persona_6151,46,M,Zipaquirá,1,7,0,1287
6152,persona_6152,68,M,Chía,1,1,0,5749
6153,persona_6153,57,M,Chía,1,2,1,4355
6154,persona_6154,42,M,Bogotá,2,4,1,1995
6155,persona_6155,32,F,Cota,1,8,0,4880
6156,persona_6156,36,F,Bogotá,3,5,2,4581
6157,persona_6157,54,M,Chía,0,5,1,5441
6158,persona_6158,27,M,Bogotá,3,5,0,5523
6159,persona_6159,29,M,Cajicá,0,10,2,1882
6160,persona_6160,35,F,Cota,3,2,1,2464
6161,persona_6161,51,M,Cota,1,2,2,2417
6162,persona_6162,38,F,Cota,1,8,2,4394
6163,persona_6163,26,M,Cota,1,9,1,1789
6164,persona_6164,48,F,Bogotá,1,9,1,4095
6165,persona_6165,62,M,Zipaquirá,3,7,1,6399
6166,persona_6166,55,M,Cota,1,9,0,2959
6167,persona_6167,29,F,Cajicá,2,3,0,4036
6168,persona_6168,65,M,Cota,3,3,0,6957
6169,persona_6169,52,M,Zipaquirá,3,5,0,2424
6170,persona_6170,70,F,Zipaquirá,0,9,1,2434
6171,persona_6171,34,M,Zipaquirá,2,5,0,5790
6172,persona_6172,61,M,Zipaquirá,2,9,2,2035
6173,persona_6173,53,M,Chía,2,8,1,4207
6174,persona_6174,65,F,Zipaquirá,3,2,1,1313
6175,persona_6175,39,F,Cajicá,3,6,2,4165
6176,persona_6176,26,M,Cajicá,0,1,1,5679
6177,persona_6177,46,F,Chía,0,6,2,1526
6178,persona_6178,41,M,Cota,0,3,0,5228
6179,persona_6179,45,F,Chía,1,9,2,4954
6180,persona_6180,43,M,Chía,1,5,0,2727
6181,persona_6181,59,F,Chía,1,8,2,2126
6182,persona_6182,50,M,Zipaquirá,0,10,2,6663
6183,persona_6183,62,F,Bogotá,0,9,0,5801
6184,persona_6184,52,F,Cajicá,2,5,2,3447
6185,persona_6185,68,F,Bogotá,0,1,2,6144
6186,persona_6186,32,F,Cota,0,9,0,3987
6187,persona_6187,43,M,Zipaquirá,1,9,2,4981
6188,persona_6188,65,M,Bogotá,1,0,1,3112
6189,persona_6189,41,M,Bogotá,0,9,2,1768
6190,persona_6190,69,M,Zipaquirá,2,1,1,6328
6191,persona_6191,67,M,Zipaquirá,3,8,0,5489
6192,persona_6192,54,M,Cota,3,2,1,4242
6193,persona_6193,58,M,Cajicá,3,3,1,2208
6194,persona_6194,33,F,Chía,0,0,1,6046
6195,persona_6195,55,M,Cajicá,0,3,1,4233
6196,persona_6196,39,F,Cajicá,0,6,0,1590
6197,persona_6197,53,M,Chía,2,8,0,3644
6198,persona_6198,60,M,Zipaquirá,2,7,0,2715
6199,persona_6199,50,M,Cajicá,2,6,0,2183
6200,persona_6200,57,F,Bogotá,0,2,1,6647
6201,persona_6201,31,F,Cota,2,1,2,1410
6202,persona_6202,33,F,Zipaquirá,3,1,1,3354
6203,persona_6203,25,F,Zipaquirá,3,8,2,6335
6204,persona_6204,32,F,Zipaquirá,1,8,2,4470
6205,persona_6205,47,F,Cajicá,3,2,0,4039
6206,persona_6206,46,M,Bogotá,2,3,0,4173
6207,persona_6207,26,M,Cota,2,9,1,5447
6208,persona_6208,54,F,Cota,0,6,2,4439
6209,persona_6209,57,M,Cota,2,2,0,3520
6210,persona_6210,62,M,Cajicá,2,6,0,5831
6211,persona_6211,69,F,Zipaquirá,0,6,1,6879
6212,persona_6212,48,M,Cajicá,1,6,1,5877
6213,persona_6213,49,F,Chía,3,1,0,2042
6214,persona_6214,47,M,Chía,0,4,0,6877
6215,persona_6215,36,M,Cota,0,10,2,6599
6216,persona_6216,63,F,Cota,3,4,1,6534
6217,persona_6217,34,F,Zipaquirá,1,10,1,3350
6218,persona_6218,46,F,Cota,1,6,0,3605
6219,persona_6219,44,M,Cota,2,8,1,3549
6220,persona_6220,59,M,Cajicá,3,5,2,3642
6221,persona_6221,27,F,Chía,2,0,2,5115
6222,persona_6222,46,F,Cota,0,6,0,5495
6223,persona_6223,65,M,Cota,3,3,2,5712
6224,persona_6224,34,F,Bogotá,2,0,2,5714
6225,persona_6225,33,F,Cota,3,5,0,4527
6226,persona_6226,41,M,Bogotá,3,9,2,5878
6227,persona_6227,50,M,Cota,1,6,0,3843
6228,persona_6228,39,M,Bogotá,1,7,1,5031
6229,persona_6229,37,M,Bogotá,1,0,2,3636
6230,persona_6230,30,M,Cajicá,0,6,0,4552
6231,persona_6231,50,F,Cajicá,2,2,0,5843
6232,persona_6232,67,M,Zipaquirá,0,10,1,4421
6233,persona_6233,70,M,Chía,0,7,1,1400
6234,persona_6234,43,F,Cajicá,3,4,0,4922
6235,persona_6235,44,F,Zipaquirá,3,2,0,1249
6236,persona_6236,41,M,Cajicá,0,10,1,2717
6237,persona_6237,23,F,Zipaquirá,3,0,0,1925
6238,persona_6238,48,F,Chía,2,2,0,6962
6239,persona_6239,61,F,Cota,1,6,0,6737
6240,persona_6240,21,M,Zipaquirá,3,3,2,3400
6241,persona_6241,40,M,Bogotá,1,0,1,5732
6242,persona_6242,61,F,Zipaquirá,0,2,2,5145
6243,persona_6243,20,M,Zipaquirá,2,8,2,4403
6244,persona_6244,65,M,Zipaquirá,2,10,0,4943
6245,persona_6245,65,F,Chía,3,5,1,1628
6246,persona_6246,26,F,Zipaquirá,2,8,0,2309
6247,persona_6247,23,F,Cota,2,7,2,5423
6248,persona_6248,34,F,Chía,1,4,0,1667
6249,persona_6249,69,F,Bogotá,2,10,0,3616
6250,persona_6250,52,M,Bogotá,1,8,2,5133
6251,persona_6251,36,M,Chía,2,7,2,2850
6252,persona_6252,21,M,Cajicá,0,7,1,1486
6253,persona_6253,66,F,Zipaquirá,1,1,1,1416
6254,persona_6254,27,M,Zipaquirá,1,2,1,5754
6255,persona_6255,54,F,Cajicá,1,0,1,1488
6256,persona_6256,47,F,Cota,3,7,1,2275
6257,persona_6257,32,M,Bogotá,3,9,0,3934
6258,persona_6258,31,M,Cota,0,6,0,1328
6259,persona_6259,64,F,Zipaquirá,3,9,2,1278
6260,persona_6260,57,F,Cota,3,5,0,6740
6261,persona_6261,35,F,Zipaquirá,0,8,2,1006
6262,persona_6262,41,F,Bogotá,1,1,0,3117
6263,persona_6263,57,M,Cajicá,2,0,2,6979
6264,persona_6264,54,F,Chía,1,4,0,2046
6265,persona_6265,32,F,Cajicá,0,7,0,1429
6266,persona_6266,31,M,Cajicá,1,7,2,3647
6267,persona_6267,35,M,Chía,1,3,2,4239
6268,persona_6268,53,F,Cajicá,2,2,0,4483
6269,persona_6269,70,M,Bogotá,0,8,1,3391
6270,persona_6270,46,M,Chía,2,7,1,4720
6271,persona_6271,61,F,Bogotá,0,5,1,6505
6272,persona_6272,58,F,Bogotá,1,3,2,2367
6273,persona_6273,42,M,Chía,1,0,0,5630
6274,persona_6274,23,M,Cajicá,2,1,0,5821
6275,persona_6275,61,M,Chía,0,0,1,1539
6276,persona_6276,51,M,Cota,3,7,0,1805
6277,persona_6277,61,F,Cota,1,0,0,4299
6278,persona_6278,28,M,Cota,0,2,2,1832
6279,persona_6279,20,M,Zipaquirá,3,5,2,4472
6280,persona_6280,25,F,Cajicá,1,8,2,5246
6281,persona_6281,23,F,Zipaquirá,3,9,2,3005
6282,persona_6282,62,M,Zipaquirá,2,9,2,6926
6283,persona_6283,68,F,Bogotá,1,10,0,6541
6284,persona_6284,22,F,Bogotá,2,8,2,5494
6285,persona_6285,65,M,Zipaquirá,3,3,2,2356
6286,persona_6286,60,F,Cota,3,8,2,4180
6287,persona_6287,38,M,Bogotá,2,7,0,5925
6288,persona_6288,20,M,Cota,2,2,0,5398
6289,persona_6289,61,F,Cota,1,3,0,1907
6290,persona_6290,48,M,Bogotá,3,8,1,1198
6291,persona_6291,29,M,Chía,3,9,0,2959
6292,persona_6292,40,F,Bogotá,1,0,1,2965
6293,persona_6293,55,F,Cajicá,3,8,0,6117
6294,persona_6294,30,F,Bogotá,3,0,0,3319
6295,persona_6295,26,M,Cajicá,0,1,1,2243
6296,persona_6296,59,M,Zipaquirá,2,0,1,6746
6297,persona_6297,60,M,Zipaquirá,1,8,2,1431
6298,persona_6298,46,F,Cajicá,2,9,0,4496
6299,persona_6299,60,F,Zipaquirá,2,6,1,6317
6300,persona_6300,21,F,Cajicá,0,1,1,1700
6301,persona_6301,60,F,Bogotá,3,3,1,2214
6302,persona_6302,47,F,Cajicá,1,6,0,2883
6303,persona_6303,25,F,Cota,3,0,1,4802
6304,persona_6304,59,M,Zipaquirá,0,4,1,2014
6305,persona_6305,63,F,Chía,2,8,0,3759
6306,persona_6306,31,F,Cota,2,9,1,6703
6307,persona_6307,34,M,Cota,1,3,1,2981
6308,persona_6308,45,F,Zipaquirá,2,5,2,4104
6309,persona_6309,39,M,Bogotá,0,1,0,6117
6310,persona_6310,21,M,Zipaquirá,1,1,1,2346
6311,persona_6311,40,M,Zipaquirá,3,3,1,3550
6312,persona_6312,65,F,Cota,3,5,1,2042
6313,persona_6313,55,M,Zipaquirá,3,2,0,1751
6314,persona_6314,35,M,Cajicá,0,1,1,3784
6315,persona_6315,50,M,Zipaquirá,1,8,1,1718
6316,persona_6316,33,F,Cajicá,2,5,1,2346
6317,persona_6317,24,M,Cota,3,2,2,2580
6318,persona_6318,45,M,Cajicá,0,9,1,2861
6319,persona_6319,22,F,Cajicá,1,7,1,3433
6320,persona_6320,47,F,Zipaquirá,1,2,0,4938
6321,persona_6321,31,F,Cajicá,2,5,2,4234
6322,persona_6322,63,F,Zipaquirá,3,1,2,6959
6323,persona_6323,66,F,Cajicá,2,3,2,4870
6324,persona_6324,33,M,Cota,1,7,1,2742
6325,persona_6325,69,M,Chía,1,0,2,3198
6326,persona_6326,57,F,Bogotá,1,4,0,5264
6327,persona_6327,47,F,Zipaquirá,2,7,2,1762
6328,persona_6328,47,M,Bogotá,1,0,0,2159
6329,persona_6329,68,M,Zipaquirá,1,2,0,4970
6330,persona_6330,67,F,Cota,0,0,0,6562
6331,persona_6331,35,F,Cajicá,2,2,2,2986
6332,persona_6332,58,F,Cota,2,0,0,2371
6333,persona_6333,30,M,Cajicá,2,9,0,1452
6334,persona_6334,50,M,Zipaquirá,1,10,0,1801
6335,persona_6335,42,M,Zipaquirá,3,0,0,1424
6336,persona_6336,31,F,Cajicá,1,5,1,2814
6337,persona_6337,38,F,Cajicá,1,10,1,5379
6338,persona_6338,63,F,Cota,3,8,1,1727
6339,persona_6339,39,M,Chía,2,9,1,1000
6340,persona_6340,39,M,Bogotá,3,3,0,2214
6341,persona_6341,21,F,Zipaquirá,1,5,1,6334
6342,persona_6342,37,F,Chía,1,2,0,1984
6343,persona_6343,48,M,Chía,3,1,1,5110
6344,persona_6344,43,F,Chía,2,4,0,6442
6345,persona_6345,67,M,Cota,3,8,1,5834
6346,persona_6346,48,M,Chía,0,8,0,6836
6347,persona_6347,20,F,Chía,3,8,0,4527
6348,persona_6348,27,F,Cajicá,1,6,0,3552
6349,persona_6349,49,M,Zipaquirá,3,8,2,5729
6350,persona_6350,53,M,Zipaquirá,3,7,1,6486
6351,persona_6351,54,F,Zipaquirá,2,9,1,6810
6352,persona_6352,35,F,Cajicá,1,9,1,2106
6353,persona_6353,47,M,Chía,1,0,0,2481
6354,persona_6354,23,F,Chía,1,5,0,5748
6355,persona_6355,41,M,Bogotá,3,9,0,5100
6356,persona_6356,60,M,Chía,2,6,0,6190
6357,persona_6357,56,F,Zipaquirá,0,6,1,5297
6358,persona_6358,36,M,Chía,3,3,1,3922
6359,persona_6359,55,F,Cajicá,3,10,2,3915
6360,persona_6360,28,M,Cajicá,2,0,0,5591
6361,persona_6361,27,F,Cota,1,7,2,2406
6362,persona_6362,57,M,Cota,0,0,0,2636
6363,persona_6363,47,F,Chía,2,2,1,2464
6364,persona_6364,23,M,Bogotá,3,1,1,5727
6365,persona_6365,43,F,Cota,3,9,1,1227
6366,persona_6366,65,F,Zipaquirá,1,1,0,3641
6367,persona_6367,57,F,Cajicá,2,7,1,5751
6368,persona_6368,35,F,Bogotá,1,6,0,6483
6369,persona_6369,58,F,Zipaquirá,0,4,0,5428
6370,persona_6370,64,M,Zipaquirá,2,6,2,1877
6371,persona_6371,44,M,Chía,1,2,2,2045
6372,persona_6372,48,M,Chía,1,3,0,2129
6373,persona_6373,30,F,Cajicá,0,2,2,5891
6374,persona_6374,24,M,Cajicá,2,3,0,2348
6375,persona_6375,27,M,Cota,0,3,1,1037
6376,persona_6376,63,F,Zipaquirá,3,2,1,3110
6377,persona_6377,24,F,Chía,3,8,0,3747
6378,persona_6378,22,M,Cota,1,6,0,5760
6379,persona_6379,31,F,Zipaquirá,1,4,0,2005
6380,persona_6380,35,F,Zipaquirá,0,1,1,2288
6381,persona_6381,49,M,Bogotá,3,1,2,6913
6382,persona_6382,55,M,Bogotá,1,6,0,6442
6383,persona_6383,45,F,Zipaquirá,0,7,1,2823
6384,persona_6384,50,F,Bogotá,1,5,0,3530
6385,persona_6385,29,F,Bogotá,3,4,2,2633
6386,persona_6386,65,M,Bogotá,1,1,2,984
6387,persona_6387,20,F,Cota,1,2,1,5646
6388,persona_6388,20,M,Cajicá,3,0,0,4396
6389,persona_6389,67,M,Cajicá,2,9,1,6905
6390,persona_6390,39,M,Zipaquirá,3,0,0,6708
6391,persona_6391,33,M,Zipaquirá,0,5,0,6092
6392,persona_6392,40,M,Chía,0,10,0,6498
6393,persona_6393,21,F,Cajicá,3,7,0,2881
6394,persona_6394,54,M,Chía,3,8,1,5206
6395,persona_6395,29,F,Cota,2,4,0,1868
6396,persona_6396,52,F,Zipaquirá,3,4,2,1979
6397,persona_6397,35,M,Chía,0,8,0,5406
6398,persona_6398,39,M,Cajicá,0,5,0,5719
6399,persona_6399,44,F,Chía,0,7,2,4832
6400,persona_6400,35,M,Cota,0,5,1,3944
6401,persona_6401,63,M,Cota,2,8,0,4436
6402,persona_6402,51,F,Cajicá,2,0,1,2477
6403,persona_6403,43,M,Cajicá,0,10,2,5452
6404,persona_6404,39,F,Cota,2,6,2,5017
6405,persona_6405,32,F,Chía,3,6,0,1327
6406,persona_6406,61,M,Zipaquirá,3,6,1,5182
6407,persona_6407,20,M,Bogotá,2,7,0,5631
6408,persona_6408,54,M,Chía,1,5,0,6914
6409,persona_6409,54,F,Cajicá,1,3,0,5734
6410,persona_6410,27,M,Zipaquirá,2,8,0,3919
6411,persona_6411,34,M,Bogotá,2,5,2,1066
6412,persona_6412,43,F,Bogotá,0,9,0,1238
6413,persona_6413,68,M,Cajicá,0,1,0,6693
6414,persona_6414,53,M,Bogotá,1,3,0,6131
6415,persona_6415,39,F,Bogotá,2,6,1,2435
6416,persona_6416,30,F,Cota,3,0,1,6240
6417,persona_6417,26,M,Cota,2,4,2,6801
6418,persona_6418,56,M,Zipaquirá,1,4,2,4149
6419,persona_6419,42,F,Chía,2,9,0,2786
6420,persona_6420,60,F,Zipaquirá,3,9,2,5234
6421,persona_6421,25,F,Zipaquirá,3,4,0,6465
6422,persona_6422,32,F,Cajicá,2,2,2,5124
6423,persona_6423,55,F,Bogotá,2,3,0,1441
6424,persona_6424,55,F,Chía,3,6,2,1800
6425,persona_6425,39,F,Cajicá,3,10,2,1567
6426,persona_6426,32,M,Bogotá,3,9,0,1575
6427,persona_6427,37,M,Cajicá,0,5,1,5090
6428,persona_6428,29,F,Chía,2,10,0,3501
6429,persona_6429,23,F,Cota,1,8,0,2532
6430,persona_6430,41,M,Cajicá,3,4,0,4985
6431,persona_6431,62,M,Bogotá,3,3,2,6139
6432,persona_6432,28,F,Cajicá,0,6,2,6750
6433,persona_6433,34,F,Zipaquirá,1,9,1,1764
6434,persona_6434,23,F,Bogotá,0,0,0,5670
6435,persona_6435,30,M,Cajicá,2,1,2,4218
6436,persona_6436,38,F,Zipaquirá,3,3,2,1334
6437,persona_6437,60,F,Cota,1,1,0,4240
6438,persona_6438,23,F,Chía,1,10,0,6989
6439,persona_6439,37,M,Cota,1,7,1,4717
6440,persona_6440,41,M,Cota,0,1,1,5101
6441,persona_6441,56,M,Cajicá,0,1,2,4946
6442,persona_6442,27,M,Cota,3,6,0,3347
6443,persona_6443,44,M,Bogotá,3,10,0,4610
6444,persona_6444,26,M,Cota,0,7,2,5594
6445,persona_6445,63,M,Cajicá,1,7,0,4976
6446,persona_6446,45,F,Bogotá,1,5,1,6044
6447,persona_6447,66,M,Zipaquirá,2,3,0,2617
6448,persona_6448,53,M,Zipaquirá,1,6,0,1740
6449,persona_6449,37,F,Cajicá,0,1,2,1634
6450,persona_6450,55,F,Chía,2,5,2,1680
6451,persona_6451,33,M,Chía,0,6,0,4987
6452,persona_6452,35,F,Cajicá,0,0,2,5737
6453,persona_6453,47,M,Chía,3,8,1,6523
6454,persona_6454,56,F,Chía,1,9,0,5438
6455,persona_6455,55,M,Cota,2,6,2,3385
6456,persona_6456,67,M,Zipaquirá,2,4,1,4476
6457,persona_6457,41,M,Cota,3,9,0,3262
6458,persona_6458,45,M,Cajicá,1,1,2,2738
6459,persona_6459,58,M,Zipaquirá,2,5,0,2541
6460,persona_6460,34,M,Cota,2,1,1,1516
6461,persona_6461,46,F,Zipaquirá,1,5,0,5636
6462,persona_6462,68,F,Cajicá,1,1,1,909
6463,persona_6463,37,F,Chía,1,0,2,3188
6464,persona_6464,57,F,Chía,3,6,0,6703
6465,persona_6465,54,M,Cota,2,6,2,5253
6466,persona_6466,32,F,Zipaquirá,3,0,0,5402
6467,persona_6467,47,F,Bogotá,3,1,0,5174
6468,persona_6468,50,F,Zipaquirá,0,8,2,4203
6469,persona_6469,54,F,Bogotá,1,3,1,3724
6470,persona_6470,21,F,Cajicá,2,9,2,3980
6471,persona_6471,38,M,Cajicá,3,10,2,2800
6472,persona_6472,54,F,Bogotá,2,0,0,2980
6473,persona_6473,48,M,Chía,0,10,2,2838
6474,persona_6474,65,M,Cajicá,1,1,2,5186
6475,persona_6475,58,F,Zipaquirá,0,3,0,3931
6476,persona_6476,24,M,Zipaquirá,1,0,2,4233
6477,persona_6477,45,F,Zipaquirá,2,8,1,2608
6478,persona_6478,57,F,Zipaquirá,1,8,1,3590
6479,persona_6479,31,F,Cajicá,2,3,1,4823
6480,persona_6480,65,F,Zipaquirá,2,9,1,4539
6481,persona_6481,23,F,Chía,2,2,2,6762
6482,persona_6482,59,M,Cota,2,3,1,4557
6483,persona_6483,64,F,Bogotá,3,10,1,1021
6484,persona_6484,53,F,Bogotá,3,6,2,4338
6485,persona_6485,24,F,Bogotá,1,5,1,4340
6486,persona_6486,50,M,Cajicá,2,9,1,6571
6487,persona_6487,68,M,Zipaquirá,1,3,1,2297
6488,persona_6488,24,M,Cota,2,6,1,4927
6489,persona_6489,46,F,Cota,3,1,0,2450
6490,persona_6490,57,M,Bogotá,3,0,2,2192
6491,persona_6491,69,F,Zipaquirá,3,5,1,2149
6492,persona_6492,42,M,Cajicá,1,6,1,1788
6493,persona_6493,47,M,Cajicá,2,6,1,4742
6494,persona_6494,46,F,Chía,1,4,1,1817
6495,persona_6495,38,F,Cota,2,2,0,6451
6496,persona_6496,67,F,Zipaquirá,3,10,2,4813
6497,persona_6497,55,M,Cota,2,4,0,2410
6498,persona_6498,63,M,Zipaquirá,2,4,0,3549
6499,persona_6499,30,M,Cota,2,0,1,6213
6500,persona_6500,37,M,Cota,2,0,0,5536
6501,persona_6501,32,M,Cajicá,1,0,0,4851
6502,persona_6502,26,F,Cota,2,2,2,6475
6503,persona_6503,30,M,Cajicá,1,0,1,6101
6504,persona_6504,70,M,Cajicá,1,10,1,5028
6505,persona_6505,39,F,Chía,1,1,2,2646
6506,persona_6506,44,F,Bogotá,0,9,1,4715
6507,persona_6507,57,F,Cota,1,0,0,6437
6508,persona_6508,60,M,Cota,2,4,2,6335
6509,persona_6509,52,F,Zipaquirá,0,7,1,5012
6510,persona_6510,58,F,Chía,2,3,2,2523
6511,persona_6511,52,M,Bogotá,2,9,1,4073
6512,persona_6512,20,F,Bogotá,0,8,0,6706
6513,persona_6513,21,F,Cajicá,0,6,1,2285
6514,persona_6514,60,M,Zipaquirá,1,3,1,3046
6515,persona_6515,26,M,Cajicá,0,5,0,4197
6516,persona_6516,54,M,Zipaquirá,3,9,2,1864
6517,persona_6517,29,M,Cota,2,0,1,2926
6518,persona_6518,21,M,Cota,2,2,2,2395
6519,persona_6519,21,F,Cajicá,3,0,1,3994
6520,persona_6520,46,F,Zipaquirá,2,7,1,4558
6521,persona_6521,67,F,Cajicá,1,5,2,6448
6522,persona_6522,55,M,Cota,3,7,2,3704
6523,persona_6523,31,M,Bogotá,2,0,0,6437
6524,persona_6524,69,M,Bogotá,0,6,1,6825
6525,persona_6525,46,F,Cajicá,2,4,0,959
6526,persona_6526,52,M,Bogotá,0,10,2,2239
6527,persona_6527,42,M,Cajicá,3,2,0,4294
6528,persona_6528,60,F,Zipaquirá,3,0,1,4096
6529,persona_6529,39,M,Cajicá,0,6,1,6169
6530,persona_6530,21,M,Cajicá,1,0,2,6385
6531,persona_6531,36,M,Zipaquirá,3,2,0,1843
6532,persona_6532,46,F,Bogotá,0,5,2,2555
6533,persona_6533,53,M,Cajicá,2,0,2,1271
6534,persona_6534,52,F,Cota,2,5,1,3858
6535,persona_6535,32,M,Bogotá,0,2,0,4581
6536,persona_6536,34,M,Zipaquirá,0,6,1,2324
6537,persona_6537,48,F,Zipaquirá,0,8,1,6256
6538,persona_6538,56,M,Zipaquirá,2,8,2,1291
6539,persona_6539,45,F,Chía,2,8,1,2229
6540,persona_6540,21,F,Cota,0,5,1,1682
6541,persona_6541,30,M,Zipaquirá,2,0,1,1958
6542,persona_6542,20,M,Cota,3,0,0,3927
6543,persona_6543,23,M,Chía,1,1,2,6607
6544,persona_6544,50,F,Zipaquirá,2,6,2,2698
6545,persona_6545,50,M,Zipaquirá,1,6,1,5133
6546,persona_6546,69,M,Cajicá,1,4,1,1642
6547,persona_6547,51,F,Zipaquirá,1,1,1,4633
6548,persona_6548,60,M,Zipaquirá,1,4,1,6102
6549,persona_6549,57,F,Bogotá,2,5,2,2585
6550,persona_6550,56,F,Chía,3,7,1,2235
6551,persona_6551,24,M,Cota,2,3,0,2480
6552,persona_6552,53,M,Bogotá,1,2,0,2822
6553,persona_6553,28,F,Cajicá,2,8,0,5783
6554,persona_6554,22,F,Cota,2,9,2,1309
6555,persona_6555,54,F,Chía,0,2,1,4058
6556,persona_6556,69,F,Bogotá,1,3,1,1146
6557,persona_6557,47,M,Bogotá,3,9,2,2050
6558,persona_6558,22,M,Bogotá,3,3,1,1263
6559,persona_6559,34,M,Cota,0,8,1,5952
6560,persona_6560,63,F,Cota,0,0,1,4256
